ORGANIZATION NUMBER;Party_ID;ATTRIBUTE17
5590097589;398393;SE
5590099429;17228662;SE
5590101480;20696537;SE
5590101704;10585565;SE
5590104153;16146963;SE
5590107016;16146965;SE
5590107792;398399;SE
5590109970;8858224;SE
5590114103;14439612;SE
5590120316;10585567;SE
5590122593;10785040;SE
5590122791;20631489;SE
5590124318;19813816;SE
5590125695;10585568;SE
5590127071;19938740;SE
5590127725;22652484;SE
5590129903;16146966;SE
5590129911;18847497;SE
5590130711;398423;SE
5590133376;5665775;SE
5590136791;9667146;SE
5590151964;10585572;SE
5590155726;2182699;SE
5590156336;9576775;SE
5590167390;22364502;SE
5590169826;20408952;SE
5590170170;22993559;SE
5590170733;13970137;SE
5590171335;23335619;SE
5590172309;10585576;SE
5590172671;417661;SE
5590172697;22652485;SE
5590173760;20696539;SE
5590174834;18470861;SE
5590175336;20055517;SE
5590177563;20696540;SE
5590179676;19143722;SE
5590180195;22338081;SE
5590180732;22652486;SE
5590184130;398435;SE
5590188529;17283485;SE
5590192323;18060599;SE
5590194055;18170642;SE
5590196381;7680192;SE
5590200746;9451322;SE
5590201470;17682753;SE
5590202379;358337;SE
5590204268;20696541;SE
5590205000;7210693;SE
5590205737;10632098;SE
5590206461;22902771;SE
5590210729;17514766;SE
5590210794;10585583;SE
5590213947;10585584;SE
5590215124;10585585;SE
5590217005;10871896;SE
5590217575;14293801;SE
5590217732;398441;SE
5590221387;18322679;SE
5590223516;398456;SE
5590224225;21190580;SE
5590225446;13569399;SE
5590225495;23383949;SE
5590228911;20762511;SE
5590234430;10585587;SE
5590235767;6295481;SE
5590238613;11059071;SE
5590240627;21457493;SE
5590247887;22456022;SE
5590249263;22813934;SE
5590251244;22652487;SE
5590258470;23256612;SE
5590265210;23519836;SE
5590267885;23299648;SE
5590268313;22708349;SE
5590271176;21432315;SE
5590272661;20696542;SE
5590273065;13994253;SE
5590275375;22652488;SE
5590278700;398497;SE
5590279807;417664;SE
5590281761;20696543;SE
5590282041;22652490;SE
5590285218;16146967;SE
5590285622;15485565;SE
5590288592;10585592;SE
5590291562;10585593;SE
5590293402;15620805;SE
5590296751;398509;SE
5590297098;17501009;SE
5590298468;10585595;SE
5590299631;11813510;SE
5590300678;279893;SE
5590302757;7262307;SE
5590314984;9768334;SE
5590317755;15783517;SE
5590321450;9057288;SE
5590322243;20696545;SE
5590323035;20662575;SE
5590323050;22652491;SE
5590323548;18555500;SE
5590325071;20696546;SE
5590327234;19970322;SE
5590328737;18661510;SE
5590332994;20189581;SE
5590334933;398553;SE
5590336946;18275614;SE
5590337654;15353087;SE
5590337811;22584509;SE
5590341144;22652492;SE
5590343561;14820491;SE
5590344767;21068561;SE
5590346531;20159042;SE
5590349162;21109295;SE
5590356274;5215958;SE
5590356712;398562;SE
5590357140;21755349;SE
5590360169;23478962;SE
5590360797;15650050;SE
5590363809;20363975;SE
5590366315;10585603;SE
5590369400;16146968;SE
5590371752;22652493;SE
5590372438;17993598;SE
5590373261;17183576;SE
5590374137;3742458;SE
5590374590;22343842;SE
5590376629;8876517;SE
5590379466;6211213;SE
5590381363;22652494;SE
5590382064;22881730;SE
5590383922;7075662;SE
5590383948;22371518;SE
5590384391;14903522;SE
5590386214;83348;SE
5590387444;22902720;SE
5590392287;22652495;SE
5590392535;6290339;SE
5590395801;10679534;SE
5590396809;22652496;SE
5590397302;15482495;SE
5590400528;17882312;SE
5590401815;22652497;SE
5590404330;398580;SE
5590410386;19113069;SE
5590410428;22600050;SE
5590411665;15070493;SE
5590412358;2452626;SE
5590414974;10585608;SE
5590416276;14738677;SE
5590417225;22652498;SE
5590417506;7901152;SE
5590419452;3180381;SE
5590420724;22140247;SE
5590421425;22652500;SE
5590427802;21688207;SE
5590428743;23240912;SE
5590434881;18879554;SE
5590439922;10585612;SE
5590443395;10585614;SE
5590449939;16327634;SE
5590450572;19406490;SE
5590450788;10585615;SE
5590451729;19407508;SE
5590453295;1593654;SE
5590457007;23336660;SE
5590457791;8048532;SE
5590459805;21660582;SE
5590460829;10585618;SE
5590462080;18654917;SE
5590465786;14024269;SE
5590468863;10585620;SE
5590468996;18879596;SE
5590472097;3112368;SE
5590474069;10585621;SE
5590474093;21660909;SE
5590478151;417668;SE
5590478532;10585624;SE
5590479357;11094161;SE
5590479662;23336553;SE
5590479894;6600582;SE
5590481957;3774093;SE
5590482468;14662126;SE
5590483748;10585627;SE
5590484621;147450;SE
5590484969;20696547;SE
5590485651;398595;SE
5590488168;16146969;SE
5590489141;21032111;SE
5590491501;10585629;SE
5590493069;10585630;SE
5590493689;15899528;SE
5590493903;3797232;SE
5590494968;10585632;SE
5590496260;398601;SE
5590496609;17682787;SE
5590498498;16146970;SE
5590501671;22652501;SE
5590505052;22652502;SE
5590505185;22282378;SE
5590505359;22652503;SE
5590507009;14541592;SE
5590511365;16450508;SE
5590511845;398610;SE
5590513296;22881731;SE
5590518980;16072666;SE
5590521398;10585637;SE
5590525373;9538722;SE
5590537030;21359658;SE
5590538582;12499152;SE
5590542006;3156354;SE
5590545074;10585643;SE
5590545231;10585644;SE
5590546692;99636;SE
5590547039;398616;SE
5590549399;14779693;SE
5590552146;10585648;SE
5590552153;11232090;SE
5590554134;3166494;SE
5590561634;20762496;SE
5590565460;12990240;SE
5590565759;18846495;SE
5590566609;398619;SE
5590569587;23519894;SE
5590572797;398620;SE
5590575378;19143731;SE
5590582457;10585652;SE
5590588181;23261808;SE
5590589700;21698352;SE
5590594312;22652504;SE
5590595392;15650041;SE
5590602891;14941759;SE
5590604624;6253481;SE
5590605688;16146971;SE
5590609045;21359441;SE
5590609110;4886257;SE
5590609425;2202643;SE
5590609482;22652505;SE
5590611231;5014216;SE
5590613724;11516085;SE
5590614169;19641766;SE
5590619978;23453086;SE
5590620695;21298280;SE
5590620869;13834085;SE
5590621172;4656240;SE
5590623004;23055928;SE
5590625488;3077579;SE
5590627427;43106;SE
5590627971;22205823;SE
5590631528;18056911;SE
5590631718;20569997;SE
5590631775;22652506;SE
5590639166;22652507;SE
5590639349;398629;SE
5590639356;20724357;SE
5590640099;781802;SE
5590641766;1178604;SE
5590645486;14028094;SE
5590649017;22652508;SE
5590649702;9449957;SE
5590650007;16146972;SE
5590650023;16146973;SE
5590653274;20235664;SE
5590653506;3742683;SE
5590653662;22269261;SE
5590654322;7026865;SE
5590657085;10585662;SE
5590657762;22963536;SE
5590659800;22652509;SE
5590665849;22652510;SE
5590667324;18798527;SE
5590667423;18656488;SE
5590668231;23452727;SE
5590669288;10585663;SE
5590669874;5286392;SE
5590673207;12453057;SE
5590673488;16146975;SE
5590673728;4490343;SE
5590676788;18085720;SE
5590679295;398634;SE
5590679683;398635;SE
5590681606;398636;SE
5590683362;3645227;SE
5590685375;22887312;SE
5590689682;4274186;SE
5590692900;17938964;SE
5590694245;10585666;SE
5590694369;23478580;SE
5590695945;2042006;SE
5590698261;398640;SE
5590698667;23491786;SE
5590699160;18984547;SE
5590701669;19710765;SE
5590703368;14487504;SE
5590703855;398641;SE
5590704762;10585669;SE
5590705132;22652512;SE
5590705652;12591227;SE
5590706668;15324718;SE
5590708300;10585671;SE
5590708508;398643;SE
5590712757;22997529;SE
5590713896;22652513;SE
5590717541;22652514;SE
5590718465;398644;SE
5590720008;7566714;SE
5590721295;22652515;SE
5590725569;1975655;SE
5590727094;19232573;SE
5590727219;22652516;SE
5590727425;21515234;SE
5590727433;22652517;SE
5590728670;10943242;SE
5590732052;22652518;SE
5590737713;19001180;SE
5590737945;22455989;SE
5590738828;22482543;SE
5590738992;15524171;SE
5590740998;16146977;SE
5590743364;17228991;SE
5590747076;21275502;SE
5590747886;16111665;SE
5590748926;22442523;SE
5590749601;16146978;SE
5590751300;398648;SE
5590752712;398649;SE
5590759337;276115;SE
5590759782;22652519;SE
5590762026;121310;SE
5590762794;11674051;SE
5590762869;16146980;SE
5590764949;398650;SE
5590766498;22652521;SE
5590771084;3802409;SE
5590771852;20258497;SE
5590772207;17628820;SE
5590776992;10585677;SE
5590777750;6295594;SE
5590783931;10585679;SE
5590785746;7241723;SE
5590787346;4619680;SE
5590788666;22186425;SE
5590790290;143835;SE
5590791975;5286299;SE
5590794052;10585683;SE
5590799762;21714673;SE
5590800917;16146981;SE
5590807755;6872449;SE
5590808225;9985392;SE
5590810460;21032477;SE
5590811716;18709884;SE
5590814066;22140272;SE
5590815618;10585687;SE
5590815899;9985381;SE
5590817994;20143525;SE
5590819768;23369838;SE
5590820196;22652523;SE
5590824693;10585688;SE
5590825336;18508633;SE
5590826086;18991499;SE
5590827480;20762566;SE
5590831193;22206106;SE
5590831268;5032215;SE
5590831797;398677;SE
5590831813;10585690;SE
5590832092;23410528;SE
5590834965;21190581;SE
5590838545;22059597;SE
5590841432;398694;SE
5590843719;22652524;SE
5590845755;8974338;SE
5590851829;398699;SE
5590853072;5933311;SE
5590854872;10585693;SE
5590856794;5883341;SE
5590858477;8170148;SE
5590860242;23017899;SE
5590867494;10585696;SE
5590867908;16146982;SE
5590868161;10681042;SE
5590869979;22652526;SE
5590871355;19896532;SE
5590875901;23110920;SE
5590877311;15523618;SE
5590878236;15353351;SE
5590878483;398725;SE
5590879911;13457107;SE
5590881685;23297687;SE
5590884432;23227111;SE
5590885702;21370597;SE
5590891510;21032117;SE
5590892948;22652527;SE
5590894480;6357370;SE
5590894647;20696550;SE
5590895107;398732;SE
5590896493;22059022;SE
5590898937;22652528;SE
5590898994;21955453;SE
5590899836;22652529;SE
5590905955;19032585;SE
5590907100;21145726;SE
5590908686;15194730;SE
5590909353;398741;SE
5590921325;14200413;SE
5590923123;23135037;SE
5590924055;17882183;SE
5590927157;19003505;SE
5590928619;20696551;SE
5590929229;18640384;SE
5590929732;20494651;SE
5590930334;18217650;SE
5590930508;830932;SE
5590932793;8085647;SE
5590933874;22970262;SE
5590934575;5220609;SE
5590935481;16406775;SE
5590939434;398745;SE
5590940523;22813772;SE
5590941133;22126482;SE
5590941869;16033519;SE
5590945134;22652530;SE
5590946413;398748;SE
5590946546;4655576;SE
5590949995;18515490;SE
5590950928;19001185;SE
5590952866;21416761;SE
5590956867;398755;SE
5590957451;21775893;SE
5590958418;9126946;SE
5590961594;11414614;SE
5590965397;16146983;SE
5590969308;21714744;SE
5590969571;17886579;SE
5590970587;22748312;SE
5590971163;16146985;SE
5590972112;22834832;SE
5590973086;398769;SE
5590973532;20802500;SE
5590976758;13925836;SE
5590977848;23315913;SE
5590982814;10585708;SE
5590984737;180735;SE
5590985460;17895960;SE
5590990031;417672;SE
5590993969;20696552;SE
5590999271;22887205;SE
5591000624;10585713;SE
5591001168;14778676;SE
5591002067;20696553;SE
5591004378;10585715;SE
5591005052;10585716;SE
5591006001;21298242;SE
5591007595;19203490;SE
5591007991;20696554;SE
5591011100;22163040;SE
5591013866;13084065;SE
5591014047;16146987;SE
5591015424;398774;SE
5591018717;19995101;SE
5591018949;22946647;SE
5591021919;6652353;SE
5591027221;398778;SE
5591028476;7609920;SE
5591032148;8842204;SE
5591032213;18104656;SE
5591033542;398786;SE
5591035257;5991312;SE
5591039127;11594936;SE
5591052435;21968550;SE
5591053854;22205839;SE
5591058382;398790;SE
5591058671;18237105;SE
5591061162;23383862;SE
5591061790;23017840;SE
5591067789;20556812;SE
5591068175;4282466;SE
5591068332;6318484;SE
5591071997;16146990;SE
5591075709;23315795;SE
5591084396;22652534;SE
5591084701;16146991;SE
5591089239;9198524;SE
5591091227;8544164;SE
5591093579;23452954;SE
5591096028;10585733;SE
5591097208;21660590;SE
5591097729;20546066;SE
5591097869;16146993;SE
5591098214;15486677;SE
5591099824;16406686;SE
5591100267;398796;SE
5591102180;22652535;SE
5591102537;7301183;SE
5591103022;8851148;SE
5591105001;10785124;SE
5591110225;20981655;SE
5591111975;9426331;SE
5591113336;17895879;SE
5591120265;11030967;SE
5591125876;20958081;SE
5591127682;22652536;SE
5591131114;10585739;SE
5591131155;10585740;SE
5591131171;11628050;SE
5591132435;16685699;SE
5591133326;22652537;SE
5591135651;22787707;SE
5591138655;22652538;SE
5591141998;19553394;SE
5591143432;11300876;SE
5591146054;22697577;SE
5591148068;21660649;SE
5591148530;23383561;SE
5591149173;9021627;SE
5591150999;18715502;SE
5591151575;398800;SE
5591158505;22794732;SE
5591160477;358333;SE
5591161319;20974625;SE
5591162176;22835568;SE
5591163679;10585743;SE
5591165708;7760727;SE
5591165740;16146994;SE
5591167712;14200226;SE
5591169718;16690487;SE
5591170328;814626;SE
5591172639;22400438;SE
5591174882;22652539;SE
5591175863;16146995;SE
5591180236;16693714;SE
5591181093;17682825;SE
5591181762;10585744;SE
5591183214;3229561;SE
5591183370;18184044;SE
5591183461;23452975;SE
5591184782;23409535;SE
5591184964;8973955;SE
5591186456;20696556;SE
5591189617;398807;SE
5591191225;20902480;SE
5591192629;19079367;SE
5591196240;20457543;SE
5591197834;22652540;SE
5591198832;20696558;SE
5591201156;20347783;SE
5591202386;22881733;SE
5591202626;16146996;SE
5591206221;20696559;SE
5591206395;17183794;SE
5591206973;21652227;SE
5591212930;22881734;SE
5591213391;10585749;SE
5591214258;19938780;SE
5591214464;10585750;SE
5591214688;10585751;SE
5591215651;6659160;SE
5591219760;10585754;SE
5591224646;12947101;SE
5591227961;23408771;SE
5591229488;22769569;SE
5591230056;19497075;SE
5591233217;12990348;SE
5591235386;8196490;SE
5591235915;10585755;SE
5591236061;902030;SE
5591237952;4534172;SE
5591238695;16146998;SE
5591238851;21561704;SE
5591240170;902032;SE
5591244115;22654525;SE
5591245005;10585757;SE
5591246995;6747545;SE
5591249668;23196184;SE
5591250815;10585758;SE
5591252555;22654526;SE
5591255939;21109297;SE
5591259246;22924742;SE
5591259790;13040186;SE
5591261994;23409562;SE
5591264220;10679631;SE
5591266092;10585759;SE
5591270680;398812;SE
5591272462;22654527;SE
5591272991;18060708;SE
5591277032;19896498;SE
5591280051;17153768;SE
5591282099;22654528;SE
5591284699;11057043;SE
5591286405;17749536;SE
5591287213;15781512;SE
5591291116;13156300;SE
5591295661;21109298;SE
5591298665;20715132;SE
5591300719;10585765;SE
5591304760;8561287;SE
5591307037;17682798;SE
5591310924;8004169;SE
5591311666;22881735;SE
5591311864;19143713;SE
5591311997;15324600;SE
5591314736;22326391;SE
5591318232;3565496;SE
5591318653;20141510;SE
5591319222;17566820;SE
5591319438;16779705;SE
5591319966;2048338;SE
5591320469;22708886;SE
5591320626;20696560;SE
5591325518;398817;SE
5591330922;18879566;SE
5591332480;23519638;SE
5591333553;20696562;SE
5591333934;3778802;SE
5591334577;256801;SE
5591334965;20216669;SE
5591335764;16147001;SE
5591337273;20696563;SE
5591339303;3209556;SE
5591339691;10585774;SE
5591340582;13755077;SE
5591342232;16147002;SE
5591343933;398822;SE
5591344048;21698620;SE
5591349286;11030514;SE
5591349419;10585775;SE
5591349500;22654529;SE
5591350193;18260513;SE
5591350615;17500570;SE
5591351589;10585776;SE
5591353825;10585777;SE
5591358808;10585779;SE
5591360879;22468007;SE
5591366140;10585781;SE
5591366793;9582958;SE
5591367320;22654530;SE
5591367700;8896717;SE
5591368773;10585782;SE
5591370282;22654531;SE
5591373690;20976503;SE
5591377980;10585783;SE
5591378350;10585784;SE
5591378988;16111646;SE
5591379812;5501278;SE
5591382006;20696564;SE
5591382501;22654532;SE
5591383756;6244017;SE
5591384648;13930578;SE
5591389225;10585786;SE
5591391312;10585787;SE
5591395594;20482715;SE
5591400154;5726249;SE
5591401053;20964713;SE
5591401798;22654534;SE
5591408330;20696565;SE
5591408991;1772628;SE
5591415749;272080;SE
5591417620;10585789;SE
5591422059;22654535;SE
5591422067;10585791;SE
5591422489;16147003;SE
5591423636;398837;SE
5591424626;22480524;SE
5591427884;7873191;SE
5591429328;21993916;SE
5591431951;20629490;SE
5591432314;18967589;SE
5591432975;19733525;SE
5591433155;23394661;SE
5591435184;10585792;SE
5591436323;22113652;SE
5591438030;1948158;SE
5591438048;6528159;SE
5591438527;19295682;SE
5591440499;10585795;SE
5591441729;10585797;SE
5591442149;6201623;SE
5591442867;10585798;SE
5591443527;16779599;SE
5591446066;10585799;SE
5591447346;21049228;SE
5591448740;22058946;SE
5591449409;3610400;SE
5591451538;8798235;SE
5591451579;4832225;SE
5591452510;7262222;SE
5591455570;22654536;SE
5591459739;20696566;SE
5591459960;22881736;SE
5591462097;15003568;SE
5591463939;16147005;SE
5591464127;20918511;SE
5591470504;9657829;SE
5591471437;21967677;SE
5591471684;14063291;SE
5591471734;18550511;SE
5591473151;22018739;SE
5591479620;19459490;SE
5591481725;6207230;SE
5591483572;398850;SE
5591484521;15586403;SE
5591485460;22654537;SE
5591488084;18695587;SE
5591489660;20696567;SE
5591493696;17068493;SE
5591494280;2305634;SE
5591494496;19112949;SE
5591494843;10585805;SE
5591496624;10005455;SE
5591497010;20696568;SE
5591497853;18257696;SE
5591498323;13235264;SE
5591498356;10585808;SE
5591499248;19949947;SE
5591503270;10924149;SE
5591507784;9600120;SE
5591509996;902117;SE
5591516579;2560893;SE
5591518047;3180572;SE
5591519839;10585813;SE
5591527642;10585814;SE
5591528343;10123331;SE
5591532493;10585815;SE
5591533533;23241737;SE
5591537047;16147006;SE
5591538995;20279494;SE
5591539118;10585816;SE
5591540843;18926533;SE
5591541148;18470803;SE
5591543755;5000152;SE
5591546212;15109618;SE
5591547624;383704;SE
5591548143;15621119;SE
5591549901;13457359;SE
5591551154;6747848;SE
5591551774;22499555;SE
5591556633;2293978;SE
5591556674;18342311;SE
5591557714;16985708;SE
5591558464;10585817;SE
5591559561;6362303;SE
5591559694;21708930;SE
5591566020;398896;SE
5591567093;20762464;SE
5591568018;22654538;SE
5591570659;5013280;SE
5591572432;21708958;SE
5591572663;7103799;SE
5591575203;8675211;SE
5591577050;10785097;SE
5591581029;22654540;SE
5591583546;5351554;SE
5591583595;20434581;SE
5591585715;22654541;SE
5591587398;3701214;SE
5591591952;398909;SE
5591597017;9855249;SE
5591598080;18681529;SE
5591599021;22654542;SE
5591599286;9126999;SE
5591602999;19234498;SE
5591608780;16714612;SE
5591609226;6195154;SE
5591609432;20776887;SE
5591610885;17682669;SE
5591612071;22682346;SE
5591614655;3610448;SE
5591618532;17682745;SE
5591620926;7130364;SE
5591622286;18019742;SE
5591623268;18237071;SE
5591625255;16147008;SE
5591626287;5545186;SE
5591630883;10585824;SE
5591639033;15060559;SE
5591640445;10585826;SE
5591640734;22881737;SE
5591641187;1593656;SE
5591642649;22654543;SE
5591645675;19599625;SE
5591647739;398920;SE
5591648554;20696570;SE
5591651137;9509780;SE
5591653158;14574463;SE
5591653398;20696571;SE
5591656235;18038490;SE
5591656813;22084503;SE
5591659239;16768492;SE
5591661482;20696572;SE
5591661607;20974615;SE
5591662647;20802496;SE
5591662704;22654544;SE
5591663173;3849523;SE
5591663470;21298329;SE
5591672315;22468202;SE
5591676035;19515028;SE
5591676522;10585835;SE
5591678197;13425354;SE
5591678387;19498496;SE
5591678692;22970102;SE
5591678981;14903843;SE
5591685036;12958072;SE
5591685093;22791525;SE
5591685242;16147009;SE
5591688725;2298928;SE
5591691307;19424672;SE
5591692255;10585836;SE
5591694301;18124671;SE
5591694459;20569785;SE
5591697015;10585837;SE
5591698864;9943386;SE
5591705396;22881739;SE
5591705859;4521459;SE
5591710552;18358511;SE
5591710636;6440922;SE
5591713952;21698632;SE
5591718894;1439768;SE
5591723258;16147015;SE
5591726574;7500381;SE
5591728414;15949611;SE
5591732739;4375261;SE
5591738132;6342415;SE
5591738900;21118645;SE
5591740203;15782493;SE
5591741862;3865258;SE
5591743454;20958094;SE
5591750558;21190582;SE
5591753081;20696574;SE
5591754592;23478734;SE
5591755003;16147016;SE
5591755292;22997526;SE
5591756290;16147018;SE
5591757082;22654547;SE
5591764195;21359512;SE
5591769624;21652278;SE
5591769723;22881740;SE
5591773204;6777416;SE
5591777866;20246276;SE
5591777932;20696575;SE
5591779359;18644497;SE
5591780050;10585855;SE
5591782668;20776970;SE
5591784375;6318177;SE
5591785554;19609732;SE
5591792873;22654548;SE
5591793772;10585858;SE
5591800700;10585860;SE
5591803365;9307534;SE
5591808349;20696576;SE
5591810915;22083550;SE
5591815906;19396570;SE
5591819031;6527364;SE
5591824908;7616525;SE
5591833206;10585866;SE
5591836258;10585868;SE
5591836837;9627372;SE
5591838130;18930802;SE
5591841845;10585869;SE
5591849210;21344895;SE
5591849335;22654549;SE
5591851067;17985589;SE
5591851711;10585871;SE
5591852644;14821560;SE
5591855373;19710992;SE
5591859029;10585873;SE
5591859102;20696577;SE
5591859771;22724622;SE
5591862643;10585874;SE
5591863286;16156869;SE
5591863674;22734690;SE
5591867907;10585875;SE
5591869291;22545058;SE
5591870190;11078048;SE
5591873285;16147020;SE
5591874572;12070412;SE
5591881130;5706460;SE
5591881346;17628833;SE
5591884282;18379993;SE
5591887244;23149569;SE
5591888754;22411512;SE
5591888846;18170621;SE
5591888994;1354074;SE
5591890818;18364607;SE
5591892459;10585878;SE
5591894299;5838395;SE
5591894836;10585879;SE
5591895056;1354104;SE
5591898316;16147022;SE
5591898449;22748226;SE
5591899611;22997528;SE
5591900153;22654550;SE
5591901565;22654551;SE
5591906465;22403529;SE
5591907661;19295557;SE
5591907968;16111868;SE
5591914360;5000147;SE
5591914865;11813160;SE
5591919443;20696578;SE
5591921274;3523691;SE
5591928253;6658360;SE
5591930671;19482105;SE
5591930903;7884234;SE
5591941280;10585887;SE
5591949481;10530815;SE
5591949853;22654552;SE
5591952717;22993558;SE
5591956346;18676911;SE
5591957203;20696580;SE
5591957385;10585889;SE
5591959282;16147023;SE
5591960199;14816494;SE
5591962161;16147024;SE
5591962245;10585890;SE
5591963995;19030943;SE
5591966121;10585892;SE
5591966923;1771972;SE
5591967426;5161817;SE
5591968689;19292621;SE
5591972400;10585894;SE
5591972921;23062659;SE
5591973093;21109299;SE
5591973747;15560914;SE
5591974729;20696581;SE
5591975064;19695865;SE
5591980403;16147026;SE
5591980908;22228524;SE
5591982375;7340548;SE
5591984116;10982571;SE
5591984538;7407552;SE
5591986806;12715252;SE
5591987770;10585898;SE
5591990774;16147029;SE
5591991103;19553344;SE
5591991210;2293720;SE
5591993042;16147030;SE
5591993661;18433493;SE
5591996755;10585899;SE
5591998512;16147031;SE
5592000359;2595387;SE
5592000839;4032148;SE
5592001084;21328546;SE
5592003395;22654553;SE
5592003767;21243677;SE
5592003973;17731664;SE
5592005697;22992386;SE
5592007271;10585903;SE
5592007370;18726196;SE
5592009947;22141509;SE
5592012701;10585906;SE
5592012859;5773406;SE
5592012867;17794553;SE
5592013329;14970038;SE
5592013469;10585908;SE
5592014780;14063273;SE
5592016652;3709311;SE
5592017536;7524645;SE
5592017783;20497493;SE
5592020399;19553329;SE
5592022585;19472503;SE
5592024813;22654554;SE
5592026990;3765190;SE
5592027436;22343832;SE
5592032774;20696583;SE
5592033020;16450497;SE
5592036510;10585917;SE
5592038904;10585918;SE
5592040603;8709336;SE
5592041817;22834836;SE
5592042617;5962391;SE
5592042773;13831092;SE
5592045743;7680664;SE
5592046725;17381923;SE
5592048176;8876402;SE
5592053960;18926557;SE
5592057490;6759443;SE
5592060007;19396616;SE
5592060619;22654556;SE
5592064652;13457246;SE
5592066129;6237236;SE
5592066186;19600532;SE
5592066962;21687995;SE
5592067952;22654557;SE
5592068752;10585920;SE
5592070071;3068403;SE
5592074487;10679537;SE
5592074883;10585921;SE
5592075179;22082571;SE
5592076334;22887325;SE
5592077522;20085228;SE
5592078371;4565955;SE
5592079007;20696584;SE
5592087471;15899491;SE
5592089923;3674615;SE
5592090574;6740836;SE
5592090657;14319516;SE
5592091168;20715172;SE
5592094790;3199620;SE
5592099971;10585925;SE
5592100548;18364654;SE
5592104268;16147032;SE
5592105190;18783022;SE
5592106909;22654558;SE
5592112394;22881741;SE
5592115405;12139062;SE
5592116916;19971500;SE
5592117831;14998492;SE
5592119878;16155505;SE
5592124621;16147033;SE
5592126899;6468145;SE
5592129349;22654559;SE
5592131089;19424549;SE
5592139405;20923714;SE
5592139884;12499516;SE
5592141104;23350636;SE
5592141575;18930789;SE
5592142821;22851513;SE
5592143845;14293648;SE
5592144751;22654560;SE
5592151244;6160516;SE
5592152333;10585930;SE
5592156136;19907639;SE
5592157662;6598303;SE
5592158488;21109300;SE
5592158686;18655015;SE
5592160401;19179177;SE
5592162555;21316510;SE
5592164353;10585932;SE
5592168396;22456050;SE
5592169097;21134552;SE
5592169311;22654561;SE
5592169576;10005128;SE
5592170376;10585933;SE
5592171051;9985545;SE
5592171093;20626513;SE
5592174584;4092616;SE
5592177140;10585934;SE
5592181308;10585935;SE
5592182538;22654562;SE
5592183379;10585936;SE
5592183924;3808528;SE
5592184641;22600077;SE
5592187438;22171749;SE
5592188949;4500690;SE
5592190523;22993582;SE
5592194780;20696586;SE
5592198427;22654563;SE
5592200777;19422066;SE
5592202351;22654564;SE
5592204514;9307694;SE
5592208200;7040272;SE
5592210164;10585939;SE
5592216088;7260154;SE
5592223019;22654566;SE
5592225881;17895791;SE
5592226657;5215750;SE
5592227507;20376097;SE
5592229909;14439507;SE
5592233430;22654567;SE
5592234149;20696587;SE
5592238538;17682827;SE
5592238546;17682791;SE
5592240427;22654568;SE
5592241110;10585941;SE
5592244676;3882732;SE
5592245004;9486667;SE
5592248271;22455995;SE
5592249287;7339160;SE
5592249691;23491449;SE
5592250152;13755060;SE
5592250988;18846415;SE
5592251622;19497047;SE
5592251754;16147034;SE
5592258114;22813978;SE
5592260557;16881538;SE
5592261571;23185552;SE
5592265234;20312097;SE
5592266752;22269480;SE
5592267032;19402502;SE
5592271505;7018148;SE
5592273741;19486542;SE
5592273881;14030064;SE
5592277908;15003623;SE
5592280985;11485258;SE
5592282270;15949769;SE
5592284888;4312157;SE
5592285935;21109301;SE
5592285968;4221430;SE
5592288459;22946583;SE
5592292758;3880539;SE
5592293848;9985528;SE
5592296981;16156696;SE
5592297351;10585948;SE
5592297690;23408874;SE
5592298151;23408590;SE
5592298284;19658578;SE
5592304900;21457527;SE
5592305592;17682685;SE
5592310931;22225031;SE
5592311608;7616390;SE
5592314487;16147035;SE
5592316813;7884283;SE
5592320336;4919462;SE
5592321219;15992861;SE
5592322506;22881742;SE
5592322753;8418523;SE
5592323710;7861647;SE
5592324015;16147036;SE
5592324338;10585952;SE
5592334832;14249737;SE
5592336514;15707803;SE
5592338387;22881743;SE
5592339476;23370145;SE
5592339807;16779513;SE
5592340268;18788492;SE
5592341068;10585954;SE
5592351117;13742265;SE
5592356603;13112266;SE
5592356868;17682830;SE
5592357098;22654569;SE
5592359532;16519595;SE
5592360605;16147037;SE
5592361769;10585958;SE
5592364318;20696588;SE
5592365851;14588625;SE
5592368301;6209480;SE
5592369838;22371768;SE
5592370711;20482734;SE
5592372329;23161720;SE
5592372741;21109302;SE
5592375165;13317349;SE
5592375397;20696589;SE
5592375710;22338004;SE
5592376510;11437630;SE
5592376809;16147039;SE
5592378060;20923414;SE
5592382070;22924758;SE
5592384001;20663501;SE
5592391857;14439577;SE
5592392434;6342429;SE
5592392665;19251505;SE
5592393473;21688071;SE
5592395429;17228723;SE
5592395452;10585962;SE
5592400492;8720967;SE
5592403223;10585965;SE
5592406101;8771172;SE
5592407638;23434647;SE
5592409998;22654570;SE
5592410574;20235595;SE
5592415698;17382194;SE
5592418007;20696590;SE
5592420722;23519910;SE
5592423122;22100721;SE
5592428543;22113711;SE
5592438245;19744049;SE
5592438849;14660608;SE
5592441819;22654571;SE
5592443880;21190583;SE
5592450190;21359484;SE
5592451537;20363719;SE
5592452782;8042834;SE
5592453780;7017159;SE
5592454887;21444517;SE
5592454937;22654572;SE
5592457062;23316020;SE
5592457864;19408540;SE
5592460637;23538933;SE
5592462633;20923727;SE
5592466592;9985358;SE
5592466741;21109303;SE
5592469299;21109304;SE
